source_file,folder,snapshot,step,atomization_energy
5_0513_0.xyz,05_5_0513_0,15,150,-388.6787767499991
5_0513_0.xyz,05_5_0513_0,16,160,-388.7139329999991
5_0513_0.xyz,05_5_0513_0,17,170,-389.4248704999991
5_0513_0.xyz,05_5_0513_0,18,180,-388.1787767499991
5_0513_0.xyz,05_5_0513_0,19,190,-388.5967454999991
5_0513_0.xyz,05_5_0513_0,20,200,-388.9639329999991
5_0513_0.xyz,05_5_0513_0,21,210,-388.7998704999991
5_0513_0.xyz,05_5_0513_0,22,220,-388.2100267499991
5_0513_0.xyz,05_5_0513_0,23,230,-388.9053392499991
5_0513_0.xyz,05_5_0513_0,24,240,-388.4522142499991
5_0513_0.xyz,05_5_0513_0,25,250,-389.2100267499991
5_0513_0.xyz,05_5_0513_0,26,260,-388.8662767499991
5_0513_0.xyz,05_5_0513_0,27,270,-389.2217454999991
5_0513_0.xyz,05_5_0513_0,28,280,-389.1631517499991
5_0513_0.xyz,05_5_0513_0,29,290,-388.8389329999991
5_0513_0.xyz,05_5_0513_0,30,300,-388.6631517499991
5_0513_0.xyz,05_5_0513_0,31,310,-388.6397142499991
5_0513_0.xyz,05_5_0513_0,32,320,-388.6123704999991
5_0513_0.xyz,05_5_0513_0,33,330,-388.9756517499991
5_0513_0.xyz,05_5_0513_0,34,340,-389.1592454999991
5_0513_0.xyz,05_5_0513_0,35,350,-388.7022142499991
5_0513_0.xyz,05_5_0513_0,36,360,-389.1006517499991
5_0513_0.xyz,05_5_0513_0,37,370,-388.6201829999991
5_0513_0.xyz,05_5_0513_0,38,380,-389.1787767499991
5_0513_0.xyz,05_5_0513_0,39,390,-388.8936204999991
5_0513_0.xyz,05_5_0513_0,40,400,-389.1084642499991
5_0513_0.xyz,05_5_0513_0,41,410,-388.8897142499991
5_0513_0.xyz,05_5_0513_0,42,420,-388.9717454999991
5_0513_0.xyz,05_5_0513_0,43,430,-388.8545579999991
5_0513_0.xyz,05_5_0513_0,44,440,-388.7061204999991
5_0513_0.xyz,05_5_0513_0,45,450,-389.2803392499991
5_0513_0.xyz,05_5_0513_0,46,460,-388.7803392499991
5_0513_0.xyz,05_5_0513_0,47,470,-388.4834642499991
5_0513_0.xyz,05_5_0513_0,48,480,-388.1944017499991
5_0513_0.xyz,05_5_0513_0,49,490,-388.3311204999991
5_0513_0.xyz,05_5_0513_0,50,500,-388.5772142499991
5_0513_0.xyz,05_5_0513_0,51,510,-389.2490892499991
5_0513_0.xyz,05_5_0513_0,52,520,-389.1006517499991
5_0513_0.xyz,05_5_0513_0,53,530,-388.7725267499991
5_0513_0.xyz,05_5_0513_0,54,540,-388.9873704999991
5_0513_0.xyz,05_5_0513_0,55,550,-388.6084642499991
5_0513_0.xyz,05_5_0513_0,56,560,-389.2959642499991
5_0513_0.xyz,05_5_0513_0,57,570,-388.9678392499991
5_0513_0.xyz,05_5_0513_0,58,580,-389.3545579999991
5_0513_0.xyz,05_5_0513_0,59,590,-389.0108079999991
5_0513_0.xyz,05_5_0513_0,60,600,-388.5654954999991
5_0513_0.xyz,05_5_0513_0,61,610,-388.1358079999991
5_0513_0.xyz,05_5_0513_0,62,620,-388.6553392499991
5_0513_0.xyz,05_5_0513_0,63,630,-387.5459642499991
5_0513_0.xyz,05_5_0513_0,64,640,-388.1319017499991
5_0513_0.xyz,05_5_0513_0,65,650,-388.3858079999991
5_0513_0.xyz,05_5_0513_0,66,660,-388.6279954999991
5_0513_0.xyz,05_5_0513_0,67,670,-388.8936204999991
5_0513_0.xyz,05_5_0513_0,68,680,-389.1201829999991
5_0513_0.xyz,05_5_0513_0,69,690,-388.4717454999991
5_0513_0.xyz,05_5_0513_0,70,700,-388.7569017499991
5_0513_0.xyz,05_5_0513_0,71,710,-388.4248704999991
5_0513_0.xyz,05_5_0513_0,72,720,-387.6904954999991
5_0513_0.xyz,05_5_0513_0,73,730,-388.0694017499991
5_0513_0.xyz,05_5_0513_0,74,740,-388.6319017499991
5_0513_0.xyz,05_5_0513_0,75,750,-388.3819017499991
5_0513_0.xyz,05_5_0513_0,76,760,-388.2256517499991
5_0513_0.xyz,05_5_0513_0,77,770,-388.3350267499991
5_0513_0.xyz,05_5_0513_0,78,780,-388.3467454999991
5_0513_0.xyz,05_5_0513_0,79,790,-388.2842454999991
5_0513_0.xyz,05_5_0513_0,80,800,-388.4600267499991
5_0513_0.xyz,05_5_0513_0,81,810,-388.7373704999991
5_0513_0.xyz,05_5_0513_0,82,820,-388.1436204999991
5_0513_0.xyz,05_5_0513_0,83,830,-388.6787767499991
5_0513_0.xyz,05_5_0513_0,84,840,-388.6826829999991
5_0513_0.xyz,05_5_0513_0,85,850,-388.2608079999991
5_0513_0.xyz,05_5_0513_0,86,860,-388.3233079999991
5_0513_0.xyz,05_5_0513_0,87,870,-388.5537767499991
5_0513_0.xyz,05_5_0513_0,88,880,-388.0733079999991
5_0513_0.xyz,05_5_0513_0,89,890,-387.8389329999991
5_0513_0.xyz,05_5_0513_0,90,900,-387.5928392499991
5_0513_0.xyz,05_5_0513_0,91,910,-388.2178392499991
5_0513_0.xyz,05_5_0513_0,92,920,-388.3233079999991
5_0513_0.xyz,05_5_0513_0,93,930,-387.9248704999991
5_0513_0.xyz,05_5_0513_0,94,940,-387.9990892499991
5_0513_0.xyz,05_5_0513_0,95,950,-388.4561204999991
5_0513_0.xyz,05_5_0513_0,96,960,-388.6944017499991
5_0513_0.xyz,05_5_0513_0,97,970,-388.1084642499991
5_0513_0.xyz,05_5_0513_0,98,980,-387.9248704999991
5_0513_0.xyz,05_5_0513_0,99,990,-388.2959642499991
5_0513_0.xyz,05_5_0513_0,100,1000,-387.7725267499991
5_0513_0.xyz,05_5_0513_0,101,1010,-387.9795579999991
5_0513_0.xyz,05_5_0513_0,102,1020,-388.1123704999991
5_0513_0.xyz,05_5_0513_0,103,1030,-387.6865892499991
5_0513_0.xyz,05_5_0513_0,104,1040,-388.2490892499991
5_0513_0.xyz,05_5_0513_0,105,1050,-388.4678392499991
5_0513_0.xyz,05_5_0513_0,106,1060,-387.8233079999991
5_0513_0.xyz,05_5_0513_0,107,1070,-388.3897142499991
5_0513_0.xyz,05_5_0513_0,108,1080,-388.3272142499991
5_0513_0.xyz,05_5_0513_0,109,1090,-388.8506517499991
5_0513_0.xyz,05_5_0513_0,110,1100,-388.7608079999991
5_0513_0.xyz,05_5_0513_0,111,1110,-388.5147142499991
5_0513_0.xyz,05_5_0513_0,112,1120,-387.7022142499991
5_0513_0.xyz,05_5_0513_0,113,1130,-388.2139329999991
5_0513_0.xyz,05_5_0513_0,114,1140,-387.8779954999991
5_0513_0.xyz,05_5_0513_0,115,1150,-388.1436204999991
5_0513_0.xyz,05_5_0513_0,116,1160,-388.4287767499991
5_0513_0.xyz,05_5_0513_0,117,1170,-388.4170579999991
5_0513_0.xyz,05_5_0513_0,118,1180,-387.9639329999991
5_0513_0.xyz,05_5_0513_0,119,1190,-388.2647142499991
5_0513_0.xyz,05_5_0513_0,120,1200,-388.4483079999991
5_0513_0.xyz,05_5_0513_0,121,1210,-388.7061204999991
5_0513_0.xyz,05_5_0513_0,122,1220,-388.0147142499991
5_0513_0.xyz,05_5_0513_0,123,1230,-387.9834642499991
5_0513_0.xyz,05_5_0513_0,124,1240,-389.1006517499991
5_0513_0.xyz,05_5_0513_0,125,1250,-388.6123704999991
5_0513_0.xyz,05_5_0513_0,126,1260,-388.5108079999991
5_0513_0.xyz,05_5_0513_0,127,1270,-388.5459642499991
5_0513_0.xyz,05_5_0513_0,128,1280,-388.5069017499991
5_0513_0.xyz,05_5_0513_0,129,1290,-387.9990892499991
5_0513_0.xyz,05_5_0513_0,130,1300,-388.1944017499991
5_0513_0.xyz,05_5_0513_0,131,1310,-388.7022142499991
5_0513_0.xyz,05_5_0513_0,132,1320,-388.4834642499991
5_0513_0.xyz,05_5_0513_0,133,1330,-388.3936204999991
5_0513_0.xyz,05_5_0513_0,134,1340,-388.8936204999991
5_0513_0.xyz,05_5_0513_0,135,1350,-388.4326829999991
5_0513_0.xyz,05_5_0513_0,136,1360,-389.2490892499991
5_0513_0.xyz,05_5_0513_0,137,1370,-388.2022142499991
5_0513_0.xyz,05_5_0513_0,138,1380,-387.8467454999991
5_0513_0.xyz,05_5_0513_0,139,1390,-388.0147142499991
5_0513_0.xyz,05_5_0513_0,140,1400,-387.8623704999991
5_0513_0.xyz,05_5_0513_0,141,1410,-388.2256517499991
5_0513_0.xyz,05_5_0513_0,142,1420,-387.7529954999991
5_0513_0.xyz,05_5_0513_0,143,1430,-387.7647142499991
5_0513_0.xyz,05_5_0513_0,144,1440,-387.8545579999991
5_0513_0.xyz,05_5_0513_0,145,1450,-387.5772142499991
5_0513_0.xyz,05_5_0513_0,146,1460,-388.2451829999991
5_0513_0.xyz,05_5_0513_0,147,1470,-388.2022142499991
5_0513_0.xyz,05_5_0513_0,148,1480,-387.9717454999991
5_0513_0.xyz,05_5_0513_0,149,1490,-388.5381517499991
5_0513_0.xyz,05_5_0513_0,150,1500,-387.7490892499991
5_0513_0.xyz,05_5_0513_0,151,1510,-388.3311204999991
5_0513_0.xyz,05_5_0513_0,152,1520,-388.1436204999991
5_0513_0.xyz,05_5_0513_0,153,1530,-387.4756517499991
5_0513_0.xyz,05_5_0513_0,154,1540,-388.2842454999991
5_0513_0.xyz,05_5_0513_0,155,1550,-387.7334642499991
5_0513_0.xyz,05_5_0513_0,156,1560,-387.9522142499991
5_0513_0.xyz,05_5_0513_0,157,1570,-387.5889329999991
5_0513_0.xyz,05_5_0513_0,158,1580,-386.7803392499991
5_0513_0.xyz,05_5_0513_0,159,1590,-387.3272142499991
5_0513_0.xyz,05_5_0513_0,160,1600,-387.0928392499991
5_0513_0.xyz,05_5_0513_0,161,1610,-387.5108079999991
5_0513_0.xyz,05_5_0513_0,162,1620,-387.7451829999991
5_0513_0.xyz,05_5_0513_0,163,1630,-388.1201829999991
5_0513_0.xyz,05_5_0513_0,164,1640,-387.7451829999991
5_0513_0.xyz,05_5_0513_0,165,1650,-387.8897142499991
5_0513_0.xyz,05_5_0513_0,166,1660,-387.3506517499991
5_0513_0.xyz,05_5_0513_0,167,1670,-387.9639329999991
5_0513_0.xyz,05_5_0513_0,168,1680,-388.0694017499991
5_0513_0.xyz,05_5_0513_0,169,1690,-388.0264329999991
5_0513_0.xyz,05_5_0513_0,170,1700,-387.7803392499991
5_0513_0.xyz,05_5_0513_0,171,1710,-388.7334642499991
5_0513_0.xyz,05_5_0513_0,172,1720,-388.0069017499991
5_0513_0.xyz,05_5_0513_0,173,1730,-388.1904954999991
5_0513_0.xyz,05_5_0513_0,174,1740,-388.0576829999991
5_0513_0.xyz,05_5_0513_0,175,1750,-388.0654954999991
5_0513_0.xyz,05_5_0513_0,176,1760,-388.0694017499991
5_0513_0.xyz,05_5_0513_0,177,1770,-387.6319017499991
5_0513_0.xyz,05_5_0513_0,178,1780,-387.5928392499991
5_0513_0.xyz,05_5_0513_0,179,1790,-387.9522142499991
5_0513_0.xyz,05_5_0513_0,180,1800,-387.7100267499991
5_0513_0.xyz,05_5_0513_0,181,1810,-388.2451829999991
5_0513_0.xyz,05_5_0513_0,182,1820,-388.1826829999991
5_0513_0.xyz,05_5_0513_0,183,1830,-388.4287767499991
5_0513_0.xyz,05_5_0513_0,184,1840,-388.3897142499991
5_0513_0.xyz,05_5_0513_0,185,1850,-388.4248704999991
5_0513_0.xyz,05_5_0513_0,186,1860,-389.1045579999991
5_0513_0.xyz,05_5_0513_0,187,1870,-388.9561204999991
5_0513_0.xyz,05_5_0513_0,188,1880,-388.5889329999991
5_0513_0.xyz,05_5_0513_0,189,1890,-388.7881517499991
5_0513_0.xyz,05_5_0513_0,190,1900,-388.8623704999991
5_0513_0.xyz,05_5_0513_0,191,1910,-388.3858079999991
5_0513_0.xyz,05_5_0513_0,192,1920,-389.4912767499991
5_0513_0.xyz,05_5_0513_0,193,1930,-388.8662767499991
5_0513_0.xyz,05_5_0513_0,194,1940,-388.6514329999991
5_0513_0.xyz,05_5_0513_0,195,1950,-388.3389329999991
5_0513_0.xyz,05_5_0513_0,196,1960,-388.8545579999991
5_0513_0.xyz,05_5_0513_0,197,1970,-388.9404954999991
5_0513_0.xyz,05_5_0513_0,198,1980,-388.9795579999991
5_0513_0.xyz,05_5_0513_0,199,1990,-389.1983079999991
5_0513_0.xyz,05_5_0513_0,200,2000,-388.9561204999991
7_0793_0.xyz,06_7_0793_0,1,10,-439.68922600000224
7_0793_0.xyz,06_7_0793_0,2,20,-439.06422600000224
7_0793_0.xyz,06_7_0793_0,3,30,-439.60328850000224
7_0793_0.xyz,06_7_0793_0,4,40,-439.18922600000224
7_0793_0.xyz,06_7_0793_0,5,50,-440.21266350000224
7_0793_0.xyz,06_7_0793_0,6,60,-439.00172600000224
7_0793_0.xyz,06_7_0793_0,7,70,-439.57985100000224
7_0793_0.xyz,06_7_0793_0,8,80,-438.85328850000224
7_0793_0.xyz,06_7_0793_0,9,90,-438.79078850000224
7_0793_0.xyz,06_7_0793_0,10,100,-439.79860100000224
7_0793_0.xyz,06_7_0793_0,11,110,-439.31422600000224
7_0793_0.xyz,06_7_0793_0,12,120,-439.88453850000224
7_0793_0.xyz,06_7_0793_0,13,130,-439.04860100000224
7_0793_0.xyz,06_7_0793_0,14,140,-439.53297600000224
7_0793_0.xyz,06_7_0793_0,15,150,-439.31422600000224
7_0793_0.xyz,06_7_0793_0,16,160,-438.95485100000224
7_0793_0.xyz,06_7_0793_0,17,170,-438.81422600000224
7_0793_0.xyz,06_7_0793_0,18,180,-439.46266350000224
7_0793_0.xyz,06_7_0793_0,19,190,-438.45485100000224
7_0793_0.xyz,06_7_0793_0,20,200,-439.63453850000224
7_0793_0.xyz,06_7_0793_0,21,210,-439.00953850000224
7_0793_0.xyz,06_7_0793_0,22,220,-439.18141350000224
7_0793_0.xyz,06_7_0793_0,23,230,-438.78297600000224
7_0793_0.xyz,06_7_0793_0,24,240,-438.57203850000224
7_0793_0.xyz,06_7_0793_0,25,250,-439.56422600000224
7_0793_0.xyz,06_7_0793_0,26,260,-437.77516350000224
7_0793_0.xyz,06_7_0793_0,27,270,-437.87672600000224
7_0793_0.xyz,06_7_0793_0,28,280,-438.67360100000224
7_0793_0.xyz,06_7_0793_0,29,290,-438.86110100000224
7_0793_0.xyz,06_7_0793_0,30,300,-438.18922600000224
7_0793_0.xyz,06_7_0793_0,31,310,-438.30641350000224
7_0793_0.xyz,06_7_0793_0,32,320,-438.47047600000224
7_0793_0.xyz,06_7_0793_0,33,330,-438.86891350000224
7_0793_0.xyz,06_7_0793_0,34,340,-438.06422600000224
7_0793_0.xyz,06_7_0793_0,35,350,-438.55641350000224
7_0793_0.xyz,06_7_0793_0,36,360,-438.38453850000224
7_0793_0.xyz,06_7_0793_0,37,370,-437.91578850000224
7_0793_0.xyz,06_7_0793_0,38,380,-437.86110100000224
7_0793_0.xyz,06_7_0793_0,39,390,-438.73610100000224
7_0793_0.xyz,06_7_0793_0,40,400,-438.79078850000224
7_0793_0.xyz,06_7_0793_0,41,410,-438.99391350000224
7_0793_0.xyz,06_7_0793_0,42,420,-438.20485100000224
7_0793_0.xyz,06_7_0793_0,43,430,-438.55641350000224
7_0793_0.xyz,06_7_0793_0,44,440,-438.61110100000224
7_0793_0.xyz,06_7_0793_0,45,450,-438.92360100000224
7_0793_0.xyz,06_7_0793_0,46,460,-438.80641350000224
7_0793_0.xyz,06_7_0793_0,47,470,-438.49391350000224
7_0793_0.xyz,06_7_0793_0,48,480,-438.45485100000224
7_0793_0.xyz,06_7_0793_0,49,490,-438.68141350000224
7_0793_0.xyz,06_7_0793_0,50,500,-438.90797600000224
7_0793_0.xyz,06_7_0793_0,51,510,-438.64235100000224
7_0793_0.xyz,06_7_0793_0,52,520,-438.42360100000224
7_0793_0.xyz,06_7_0793_0,53,530,-439.10328850000224
7_0793_0.xyz,06_7_0793_0,54,540,-439.06422600000224
7_0793_0.xyz,06_7_0793_0,55,550,-438.53297600000224
7_0793_0.xyz,06_7_0793_0,56,560,-439.33766350000224
7_0793_0.xyz,06_7_0793_0,57,570,-438.40016350000224
7_0793_0.xyz,06_7_0793_0,58,580,-439.27516350000224
7_0793_0.xyz,06_7_0793_0,59,590,-439.32203850000224
7_0793_0.xyz,06_7_0793_0,60,600,-439.32203850000224
7_0793_0.xyz,06_7_0793_0,61,610,-439.22828850000224
7_0793_0.xyz,06_7_0793_0,62,620,-439.97828850000224
7_0793_0.xyz,06_7_0793_0,63,630,-439.45485100000224
7_0793_0.xyz,06_7_0793_0,64,640,-438.79860100000224
7_0793_0.xyz,06_7_0793_0,65,650,-439.57203850000224
7_0793_0.xyz,06_7_0793_0,66,660,-438.85328850000224
7_0793_0.xyz,06_7_0793_0,67,670,-438.98610100000224
7_0793_0.xyz,06_7_0793_0,68,680,-438.22828850000224
7_0793_0.xyz,06_7_0793_0,69,690,-438.48610100000224
7_0793_0.xyz,06_7_0793_0,70,700,-438.60328850000224
7_0793_0.xyz,06_7_0793_0,71,710,-438.40797600000224
7_0793_0.xyz,06_7_0793_0,72,720,-437.54860100000224
7_0793_0.xyz,06_7_0793_0,73,730,-438.62672600000224
7_0793_0.xyz,06_7_0793_0,74,740,-439.18141350000224
7_0793_0.xyz,06_7_0793_0,75,750,-438.94703850000224
7_0793_0.xyz,06_7_0793_0,76,760,-438.08766350000224
7_0793_0.xyz,06_7_0793_0,77,770,-438.18922600000224
7_0793_0.xyz,06_7_0793_0,78,780,-438.43141350000224
7_0793_0.xyz,06_7_0793_0,79,790,-438.02516350000224
7_0793_0.xyz,06_7_0793_0,80,800,-438.83766350000224
7_0793_0.xyz,06_7_0793_0,81,810,-438.10328850000224
7_0793_0.xyz,06_7_0793_0,82,820,-439.32203850000224
7_0793_0.xyz,06_7_0793_0,83,830,-438.59547600000224
7_0793_0.xyz,06_7_0793_0,84,840,-438.75953850000224
7_0793_0.xyz,06_7_0793_0,85,850,-437.97047600000224
7_0793_0.xyz,06_7_0793_0,86,860,-438.25172600000224
7_0793_0.xyz,06_7_0793_0,87,870,-438.58766350000224
7_0793_0.xyz,06_7_0793_0,88,880,-438.75953850000224
7_0793_0.xyz,06_7_0793_0,89,890,-438.37672600000224
7_0793_0.xyz,06_7_0793_0,90,900,-438.25172600000224
7_0793_0.xyz,06_7_0793_0,91,910,-438.22047600000224
7_0793_0.xyz,06_7_0793_0,92,920,-438.59547600000224
7_0793_0.xyz,06_7_0793_0,93,930,-438.04078850000224
7_0793_0.xyz,06_7_0793_0,94,940,-438.22047600000224
7_0793_0.xyz,06_7_0793_0,95,950,-438.44703850000224
7_0793_0.xyz,06_7_0793_0,96,960,-438.48610100000224
7_0793_0.xyz,06_7_0793_0,97,970,-438.55641350000224
7_0793_0.xyz,06_7_0793_0,98,980,-438.45485100000224
7_0793_0.xyz,06_7_0793_0,99,990,-438.09547600000224
7_0793_0.xyz,06_7_0793_0,100,1000,-438.04078850000224
7_0793_0.xyz,06_7_0793_0,101,1010,-437.96266350000224
7_0793_0.xyz,06_7_0793_0,102,1020,-438.09547600000224
7_0793_0.xyz,06_7_0793_0,103,1030,-437.88453850000224
7_0793_0.xyz,06_7_0793_0,104,1040,-437.75172600000224
7_0793_0.xyz,06_7_0793_0,105,1050,-438.68141350000224
7_0793_0.xyz,06_7_0793_0,106,1060,-437.72828850000224
7_0793_0.xyz,06_7_0793_0,107,1070,-437.36891350000224
7_0793_0.xyz,06_7_0793_0,108,1080,-438.30641350000224
7_0793_0.xyz,06_7_0793_0,109,1090,-438.56422600000224
7_0793_0.xyz,06_7_0793_0,110,1100,-437.72828850000224
7_0793_0.xyz,06_7_0793_0,111,1110,-438.36891350000224
7_0793_0.xyz,06_7_0793_0,112,1120,-439.28297600000224
7_0793_0.xyz,06_7_0793_0,113,1130,-438.99391350000224
7_0793_0.xyz,06_7_0793_0,114,1140,-438.73610100000224
7_0793_0.xyz,06_7_0793_0,115,1150,-438.81422600000224
7_0793_0.xyz,06_7_0793_0,116,1160,-438.04078850000224
7_0793_0.xyz,06_7_0793_0,117,1170,-439.07203850000224
7_0793_0.xyz,06_7_0793_0,118,1180,-438.41578850000224
7_0793_0.xyz,06_7_0793_0,119,1190,-438.17360100000224
7_0793_0.xyz,06_7_0793_0,120,1200,-438.65797600000224
7_0793_0.xyz,06_7_0793_0,121,1210,-438.90797600000224
7_0793_0.xyz,06_7_0793_0,122,1220,-438.70485100000224
7_0793_0.xyz,06_7_0793_0,123,1230,-439.07985100000224
7_0793_0.xyz,06_7_0793_0,124,1240,-439.40797600000224
7_0793_0.xyz,06_7_0793_0,125,1250,-438.95485100000224
7_0793_0.xyz,06_7_0793_0,126,1260,-439.30641350000224
7_0793_0.xyz,06_7_0793_0,127,1270,-439.95485100000224
7_0793_0.xyz,06_7_0793_0,128,1280,-439.05641350000224
7_0793_0.xyz,06_7_0793_0,129,1290,-439.15797600000224
7_0793_0.xyz,06_7_0793_0,130,1300,-439.77516350000224
7_0793_0.xyz,06_7_0793_0,131,1310,-438.97047600000224
7_0793_0.xyz,06_7_0793_0,132,1320,-438.98610100000224
7_0793_0.xyz,06_7_0793_0,133,1330,-439.56422600000224
7_0793_0.xyz,06_7_0793_0,134,1340,-439.32985100000224
7_0793_0.xyz,06_7_0793_0,135,1350,-439.58766350000224
7_0793_0.xyz,06_7_0793_0,136,1360,-438.69703850000224
7_0793_0.xyz,06_7_0793_0,137,1370,-439.79860100000224
7_0793_0.xyz,06_7_0793_0,138,1380,-439.18922600000224
7_0793_0.xyz,06_7_0793_0,139,1390,-439.85328850000224
7_0793_0.xyz,06_7_0793_0,140,1400,-439.46266350000224
7_0793_0.xyz,06_7_0793_0,141,1410,-439.47047600000224
7_0793_0.xyz,06_7_0793_0,142,1420,-439.38453850000224
7_0793_0.xyz,06_7_0793_0,143,1430,-439.57985100000224
7_0793_0.xyz,06_7_0793_0,144,1440,-439.28297600000224
7_0793_0.xyz,06_7_0793_0,145,1450,-440.18922600000224
7_0793_0.xyz,06_7_0793_0,146,1460,-440.21266350000224
7_0793_0.xyz,06_7_0793_0,147,1470,-438.95485100000224
7_0793_0.xyz,06_7_0793_0,148,1480,-439.29860100000224
7_0793_0.xyz,06_7_0793_0,149,1490,-439.22828850000224
7_0793_0.xyz,06_7_0793_0,150,1500,-439.22828850000224
7_0793_0.xyz,06_7_0793_0,151,1510,-439.44703850000224
7_0793_0.xyz,06_7_0793_0,152,1520,-439.26735100000224
7_0793_0.xyz,06_7_0793_0,153,1530,-439.77516350000224
7_0793_0.xyz,06_7_0793_0,154,1540,-440.04078850000224
7_0793_0.xyz,06_7_0793_0,155,1550,-439.71266350000224
7_0793_0.xyz,06_7_0793_0,156,1560,-439.32985100000224
7_0793_0.xyz,06_7_0793_0,157,1570,-439.17360100000224
7_0793_0.xyz,06_7_0793_0,158,1580,-439.05641350000224
7_0793_0.xyz,06_7_0793_0,159,1590,-439.51735100000224
7_0793_0.xyz,06_7_0793_0,160,1600,-439.13453850000224
7_0793_0.xyz,06_7_0793_0,161,1610,-438.86891350000224
7_0793_0.xyz,06_7_0793_0,162,1620,-439.67360100000224
7_0793_0.xyz,06_7_0793_0,163,1630,-438.20485100000224
7_0793_0.xyz,06_7_0793_0,164,1640,-437.72828850000224
7_0793_0.xyz,06_7_0793_0,165,1650,-438.75953850000224
7_0793_0.xyz,06_7_0793_0,166,1660,-439.79078850000224
7_0793_0.xyz,06_7_0793_0,167,1670,-439.31422600000224
7_0793_0.xyz,06_7_0793_0,168,1680,-439.53297600000224
7_0793_0.xyz,06_7_0793_0,169,1690,-439.32203850000224
7_0793_0.xyz,06_7_0793_0,170,1700,-439.51735100000224
7_0793_0.xyz,06_7_0793_0,171,1710,-440.20485100000224
7_0793_0.xyz,06_7_0793_0,172,1720,-439.54078850000224
7_0793_0.xyz,06_7_0793_0,173,1730,-439.11110100000224
7_0793_0.xyz,06_7_0793_0,174,1740,-439.47047600000224
7_0793_0.xyz,06_7_0793_0,175,1750,-438.59547600000224
7_0793_0.xyz,06_7_0793_0,176,1760,-439.82985100000224
7_0793_0.xyz,06_7_0793_0,177,1770,-439.18141350000224
7_0793_0.xyz,06_7_0793_0,178,1780,-438.26735100000224
7_0793_0.xyz,06_7_0793_0,179,1790,-439.73610100000224
7_0793_0.xyz,06_7_0793_0,180,1800,-438.77516350000224
7_0793_0.xyz,06_7_0793_0,181,1810,-438.90797600000224
7_0793_0.xyz,06_7_0793_0,182,1820,-438.73610100000224
7_0793_0.xyz,06_7_0793_0,183,1830,-439.08766350000224
7_0793_0.xyz,06_7_0793_0,184,1840,-438.63453850000224
7_0793_0.xyz,06_7_0793_0,185,1850,-439.30641350000224
7_0793_0.xyz,06_7_0793_0,186,1860,-439.11891350000224
7_0793_0.xyz,06_7_0793_0,187,1870,-439.04860100000224
7_0793_0.xyz,06_7_0793_0,188,1880,-439.22047600000224
7_0793_0.xyz,06_7_0793_0,189,1890,-438.42360100000224
7_0793_0.xyz,06_7_0793_0,190,1900,-438.91578850000224
7_0793_0.xyz,06_7_0793_0,191,1910,-438.87672600000224
7_0793_0.xyz,06_7_0793_0,192,1920,-439.17360100000224
7_0793_0.xyz,06_7_0793_0,193,1930,-439.91578850000224
7_0793_0.xyz,06_7_0793_0,194,1940,-439.44703850000224
7_0793_0.xyz,06_7_0793_0,195,1950,-438.90797600000224
7_0793_0.xyz,06_7_0793_0,196,1960,-439.14235100000224
7_0793_0.xyz,06_7_0793_0,197,1970,-439.36891350000224
7_0793_0.xyz,06_7_0793_0,198,1980,-438.66578850000224
7_0793_0.xyz,06_7_0793_0,199,1990,-439.15016350000224
7_0793_0.xyz,06_7_0793_0,200,2000,-439.24391350000224
7_0083_0.xyz,07_7_0083_0,1,10,-552.8713744999986
7_0083_0.xyz,07_7_0083_0,2,20,-552.5119994999986
7_0083_0.xyz,07_7_0083_0,3,30,-553.2698119999986
7_0083_0.xyz,07_7_0083_0,4,40,-552.1291869999986
7_0083_0.xyz,07_7_0083_0,5,50,-552.2463744999986
7_0083_0.xyz,07_7_0083_0,6,60,-552.4026244999986
7_0083_0.xyz,07_7_0083_0,7,70,-552.2541869999986
7_0083_0.xyz,07_7_0083_0,8,80,-552.8869994999986
7_0083_0.xyz,07_7_0083_0,9,90,-552.3244994999986
7_0083_0.xyz,07_7_0083_0,10,100,-552.3869994999986
7_0083_0.xyz,07_7_0083_0,11,110,-552.5901244999986
7_0083_0.xyz,07_7_0083_0,12,120,-552.5041869999986
7_0083_0.xyz,07_7_0083_0,13,130,-552.2541869999986
7_0083_0.xyz,07_7_0083_0,14,140,-552.8166869999986
7_0083_0.xyz,07_7_0083_0,15,150,-551.7151244999986
7_0083_0.xyz,07_7_0083_0,16,160,-552.1604369999986
7_0083_0.xyz,07_7_0083_0,17,170,-552.3323119999986
7_0083_0.xyz,07_7_0083_0,18,180,-551.3869994999986
7_0083_0.xyz,07_7_0083_0,19,190,-551.6994994999986
7_0083_0.xyz,07_7_0083_0,20,200,-551.7463744999986
7_0083_0.xyz,07_7_0083_0,21,210,-552.0744994999986
7_0083_0.xyz,07_7_0083_0,22,220,-551.3635619999986
7_0083_0.xyz,07_7_0083_0,23,230,-551.7385619999986
7_0083_0.xyz,07_7_0083_0,24,240,-551.5744994999986
7_0083_0.xyz,07_7_0083_0,25,250,-551.9729369999986
7_0083_0.xyz,07_7_0083_0,26,260,-552.1916869999986
7_0083_0.xyz,07_7_0083_0,27,270,-551.6916869999986
7_0083_0.xyz,07_7_0083_0,28,280,-551.8869994999986
7_0083_0.xyz,07_7_0083_0,29,290,-551.6760619999986
7_0083_0.xyz,07_7_0083_0,30,300,-551.6604369999986
7_0083_0.xyz,07_7_0083_0,31,310,-551.3010619999986
